OBJECTID,Inverter,Row,Table_,UPN,Drive Time (Min),Drive Time (Sec),As-Built Northing,Design Northing,Top of Pile in Northing Tolerance?,As Built Easting,Design Easting,Top of Pile in Easting Tolerance?,As Built Top Elevation,Design Elevation,Pile Length (ft),As-Built Reveal (ft),Design Min Reveal (ft),Design Max Reveal (ft),Reveal in Spec (Y/N),As-Built Embedment,Design Min Embedment (ft),Min Embedment Met (Y/N),Pile Twist (Degrees),Twist in Tolerance (Y/N),East Degree Lean (West Negative),North Degree Lean (South Negative),Remediation Complete (Y/N/NA),Remediation Type,Top of Pile Delta Northing (in),Top of Pile Location Delta Easting (in),Pile Height (Deg),GlobalID,CreationDate,Creator,EditDate,Editor,Letter,Color,Damper,Pile Type,Table_Ready_for_Racking,Symbology,Tracker Slope (Deg),Cumulative Tracker Slope,Pile Installed?,Elevation in Tolerance?,East Degree Lean in Spec?,North Degree Lean in Spec?,Remediation Approved,Pull Test Passed?,Is Pull Test Needed?,Remediation Performed,Random Pull Test,Cumulative Tracker Slope in Spec?,Date Installed,Date of Pull Test,Date of Random Pull Test,Date Remediation Completed,Date Remediation Approved,Display,Drive Finished At,Drive Machine,Hammering Status,Hammering Flag,Design Bottom of Pile,Remediation_Reccomendation,Symbology_S02,Unique Frame Number,Number of Helicas In Frame,Helical Oreintation,Helical Pile Position,Frame Design Northing,Frame Design Easting,Frame Design Elevation,Helical or W Section,Helical Clocking,Pile Size,Pile_Shape,x,y
73164,10,0,0,600441,,,,368651.551,,,2269579.162,,,831.2519,17.0,,,,,,,,,,,,,,,,,a9bf03e0-16ec-49bc-aa5c-05719b884f8d,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:42 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8743794352481,43.0059069152473
73165,10,0,0,600442,,,,368649.251,,,2269581.037,,,831.1984,17.0,,,,,,,,,,,,,,,,,d991d2da-e16e-4582-b1eb-81feab9a041e,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:42 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8743725424749,43.0059005352104
73166,10,0,0,600443,,,,368651.551,,,2269581.037,,,831.2249,17.0,,,,,,,,,,,,,,,,,174cee1d-0c10-4226-91fe-614c1e8ebf8e,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:42 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8743724265922,43.0059068456135
73167,10,0,0,600444,,,,368646.951,,,2269598.662,,,831.2562,17.0,,,,,,,,,,,,,,,,,4ef0cb69-ed8e-4e05-af99-0c7f441902fd,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:43 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8743067732197,43.005893572482
47676,10,0,0,600445,,,,368651.551,,,2269598.662,,,831.2592,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,681bb108-483e-4ae1-888a-1832f86c020b,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.874306540556,43.005906192632
73168,10,0,0,600446,,,,368649.251,,,2269600.537,,,831.3261,17.0,,,,,,,,,,,,,,,,,08266edd-bb90-4a75-a44c-8dd9f6796be7,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:43 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742996477829,43.0058998132519
47678,10,0,0,600447,,,,368651.551,,,2269600.537,,,831.3119,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,f73be31b-6a66-4463-a8b3-514178dd00aa,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742995319002,43.0059061236551
47679,10,0,0,600448,,,,368506.68,,,2269635.662,,,831.0753,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,95ec243c-90f4-4042-a152-0ba9fc7eec5c,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741755401365,43.0055073648128
47680,10,0,0,600449,,,,368501.319,,,2269635.662,,,831.1342,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,61efbdd0-5cb8-467c-a45a-829ccbaabd13,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741758105294,43.0054926568654
73169,10,0,0,600450,,,,368512.059,,,2269635.662,,,831.1936,17.0,,,,,,,,,,,,,,,,,16efd256-060b-4e5d-b8c9-4d30cd9094ec,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:43 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741752688452,43.0055221220263
73170,10,0,0,600451,,,,368495.959,,,2269635.662,,,831.1122,17.0,,,,,,,,,,,,,,,,,ad30722b-6def-4c65-8bed-c46c433924b7,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:43 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741760809223,43.0054779515421
73171,10,0,0,600452,,,,368509.759,,,2269639.538,,,831.1015,17.0,,,,,,,,,,,,,,,,,9089982b-32b1-47a3-80c4-cd5ec4954acc,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:43 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741608958007,43.0055156683736
73172,10,0,0,600453,,,,368495.959,,,2269639.538,,,831.0968,17.0,,,,,,,,,,,,,,,,,c83cb0d3-f837-4301-9cc0-f547d8c8d6cc,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:44 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.874161591995,43.005477807675
47685,10,0,0,600454,,,,368502.86,,,2269639.538,,,831.0636,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,bad5d1b5-368e-4f59-aa49-a9b7fd2e484a,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741612434487,43.0054967409834
47686,10,0,0,700007,,,,369030.691,,,2269995.004,,,827.7307,12.25,,2.0,2.75,,,9.5,,,,,,,,,,,30d18d55-f81f-41da-896a-69714cee577a,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,Weather Station,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8728057809064,43.0069316836553
47687,11,0,0,600455,,,,367742.907,,,2269559.663,,,831.9158,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,6b29df97-233f-4739-a109-079e639ee4bf,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744981754606,43.0034147476429
73173,11,0,0,600456,,,,367737.157,,,2269559.663,,,831.9802,17.0,,,,,,,,,,,,,,,,,2cec9f5b-61b4-4f6e-ae3a-778ee560d48f,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:44 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744984656165,43.0033989723078
47689,11,0,0,600457,,,,367748.657,,,2269559.663,,,831.8117,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,c21b4f95-4f10-4dc0-8f9d-ea8f4d16ac5e,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744978853048,43.0034305229738
47690,11,0,0,600458,,,,367741.757,,,2269563.538,,,832.0924,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,c7b27813-7c56-468b-998a-74a5335b4940,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744837485172,43.0034114490983
47691,11,0,0,600459,,,,367748.657,,,2269563.538,,,831.8302,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,ba31ab64-0eef-4e32-be3b-4d4b2c08ea07,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744833999709,43.0034303797588
73174,11,0,0,600460,,,,367734.857,,,2269563.538,,,832.2468,17.0,,,,,,,,,,,,,,,,,1b798f24-6cbd-42a8-b078-5dc1f12f9ea8,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:44 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744840961652,43.003392519089
73175,11,0,0,600461,,,,367597.665,,,2269637.662,,,831.7483,17.0,,,,,,,,,,,,,,,,,a7eca2bb-c7a1-40ff-bba4-9c0cf0fada45,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:44 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742139422165,43.0030133835731
47694,11,0,0,600462,,,,367593.065,,,2269637.662,,,831.7662,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,40ee2395-8c56-4f99-891c-28747aa4cd43,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742141748802,43.0030007634858
73176,11,0,0,600463,,,,367597.665,,,2269639.537,,,831.7536,17.0,,,,,,,,,,,,,,,,,5f230a9c-80f3-4cb2-acac-8692b7cf5b07,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:45 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742069335607,43.003013313936
47696,11,0,0,600464,,,,367593.065,,,2269639.537,,,831.6401,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,2e83ed79-d62e-4b20-b742-141165ca8ee0,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.874207165326,43.0030006938487
73177,11,0,0,600465,,,,367597.665,,,2269696.162,,,832.1026,17.0,,,,,,,,,,,,,,,,,d3c3f493-132a-4fdd-b378-dc6aed5e24e4,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:45 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8739952689202,43.0030112162819
47698,11,0,0,600466,,,,367593.065,,,2269696.162,,,832.0935,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,6a16298b-4b7f-4e4f-a7aa-7f15c4fd5d59,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8739955006855,43.0029985961941
73178,11,0,0,600467,,,,367595.365,,,2269698.037,,,832.0259,17.0,,,,,,,,,,,,,,,,,171ba576-b1c0-4b72-ac9d-8b18a5c24e4b,12/17/2025 4:14:36 PM,HNemerov_westwood,12/17/2025 9:22:45 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.873988376147,43.0030048366012
47700,11,0,0,600468,,,,367593.065,,,2269698.037,,,832.0442,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,989dc5a0-4c7e-4b52-bf1d-30d8ee04660f,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:07 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8739884920297,43.0029985265569
47704,12,0,0,400026,,,,367354.25,No,,2260933.772,No,,898.4,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4408251.0,27131205.264,,bf12c349-2668-4cea-8e0c-4a00b693f7df,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067612766876,43.0026633121622
47705,12,0,0,400154,,,,367080.379,No,,2261151.772,No,,916.9609,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4404964.548,27133821.264,,2ef7e479-bbdd-46f0-a1d8-ab689a39b565,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9059598231474,43.0019040916433
47707,12,0,0,400156,,,,366581.235,No,,2261210.272,No,,906.727480971719,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4398974.82,27134523.264,,2a7d0022-b73c-4739-91bc-a890fb3bd938,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9057656370273,43.0005325628963
47709,12,0,0,400158,,,,367217.158,No,,2260916.272,No,,899.8,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4406605.896,27130995.264,,a71c82d5-b388-43df-a814-a8778cb2e4cd,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9068334096083,43.0022878241967
47710,12,0,0,400159,,,,367076.878,No,,2260916.272,No,,905.3,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4404922.536,27130995.264,,550cc0a9-b881-4bda-97a3-01c3e6eebfea,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9068402844152,43.0019029603481
47243,12,0,0,500133,,,,367309.911,No,,2260960.378,No,,897.2987,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4407718.932,27131524.536,,6124d810-51f8-4d61-9e72-78c889d5e322,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9066639963289,43.0025407092745
47244,12,0,0,500134,,,,367309.911,No,,2260951.461,No,,897.2987,17.5,,1.0,3.5,,,14.0,,,Yes,,,,,4407718.932,27131417.532,,818a2de3-f60e-49b6-9fc0-328a79687f4e,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9066973283175,43.0025410305274
47245,12,0,0,500135,,,,367309.911,No,,2260946.211,No,,897.2987,17.5,,1.0,3.5,,,14.0,,,Yes,,,,,4407718.932,27131354.532,,ee6ccede-0cc6-4f27-9af6-8671a6784487,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9067169529132,43.0025412190747
47246,12,0,0,500136,,,,367309.911,No,,2260933.461,No,,897.2987,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4407718.932,27131201.532,,fb85064a-ce6f-4800-8e9e-a4342f08c56c,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9067646121323,43.0025416776321
47247,12,0,0,500137,,,,367309.911,No,,2260927.461,No,,897.2987,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4407718.932,27131129.532,,bb776180-edb4-4aed-a672-67e56ab732dd,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.90678704037,43.0025418937716
47248,12,0,0,500138,,,,367306.296,No,,2260927.461,No,,897.2987,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4407675.552,27131129.532,,f20727fb-0621-4e39-be8d-678daa45c853,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9067872173381,43.0025319756604
47249,12,0,0,500139,,,,367306.296,No,,2260933.461,No,,897.2987,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4407675.552,27131201.532,,7e10ff57-712a-4439-84db-e6f14af7715c,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9067647891004,43.0025317595209
